serie_id,fecha,valor,fecha_descarga
SF43783,2016-02-18,4.035,2025-09-28 17:48:55.989094
SF43783,2016-02-19,4.0303,2025-09-28 17:48:55.989094
SF43783,2016-02-22,4.035,2025-09-28 17:48:55.989094
SF43783,2016-02-23,4.0316,2025-09-28 17:48:55.989094
SF43783,2016-02-24,4.0507,2025-09-28 17:48:55.989094
SF43783,2016-02-25,4.0547,2025-09-28 17:48:55.989094
SF43783,2016-02-26,4.0555,2025-09-28 17:48:55.989094
SF43783,2016-02-29,4.0501,2025-09-28 17:48:55.989094
SF43783,2016-03-01,4.0594,2025-09-28 17:48:55.989094
SF43783,2016-03-02,4.0577,2025-09-28 17:48:55.989094
SF43783,2016-03-03,4.06,2025-09-28 17:48:55.989094
SF43783,2016-03-04,4.0601,2025-09-28 17:48:55.989094
SF43783,2016-03-07,4.064,2025-09-28 17:48:55.989094
SF43783,2016-03-08,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-03-09,4.0606,2025-09-28 17:48:55.989094
SF43783,2016-03-10,4.0601,2025-09-28 17:48:55.989094
SF43783,2016-03-11,4.0606,2025-09-28 17:48:55.989094
SF43783,2016-03-14,4.0613,2025-09-28 17:48:55.989094
SF43783,2016-03-15,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-03-16,4.0645,2025-09-28 17:48:55.989094
SF43783,2016-03-17,4.0647,2025-09-28 17:48:55.989094
SF43783,2016-03-18,4.0648,2025-09-28 17:48:55.989094
SF43783,2016-03-22,4.066,2025-09-28 17:48:55.989094
SF43783,2016-03-23,4.065,2025-09-28 17:48:55.989094
SF43783,2016-03-28,4.0674,2025-09-28 17:48:55.989094
SF43783,2016-03-29,4.065,2025-09-28 17:48:55.989094
SF43783,2016-03-30,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-03-31,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-01,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-04,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-04-05,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-06,4.0653,2025-09-28 17:48:55.989094
SF43783,2016-04-07,4.0661,2025-09-28 17:48:55.989094
SF43783,2016-04-08,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-11,4.0624,2025-09-28 17:48:55.989094
SF43783,2016-04-12,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-04-13,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-04-14,4.0618,2025-09-28 17:48:55.989094
SF43783,2016-04-15,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-18,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-19,4.0652,2025-09-28 17:48:55.989094
SF43783,2016-04-20,4.0626,2025-09-28 17:48:55.989094
SF43783,2016-04-21,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-22,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-25,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-04-26,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-27,4.0655,2025-09-28 17:48:55.989094
SF43783,2016-04-28,4.065,2025-09-28 17:48:55.989094
SF43783,2016-04-29,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-02,4.0655,2025-09-28 17:48:55.989094
SF43783,2016-05-03,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-04,4.0625,2025-09-28 17:48:55.989094
SF43783,2016-05-05,4.0633,2025-09-28 17:48:55.989094
SF43783,2016-05-06,4.0638,2025-09-28 17:48:55.989094
SF43783,2016-05-09,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-10,4.0611,2025-09-28 17:48:55.989094
SF43783,2016-05-11,4.0599,2025-09-28 17:48:55.989094
SF43783,2016-05-12,4.0603,2025-09-28 17:48:55.989094
SF43783,2016-05-13,4.0607,2025-09-28 17:48:55.989094
SF43783,2016-05-16,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-17,4.066,2025-09-28 17:48:55.989094
SF43783,2016-05-18,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-19,4.065,2025-09-28 17:48:55.989094
SF43783,2016-05-20,4.0812,2025-09-28 17:48:55.989094
SF43783,2016-05-23,4.0775,2025-09-28 17:48:55.989094
SF43783,2016-05-24,4.0936,2025-09-28 17:48:55.989094
SF43783,2016-05-25,4.1081,2025-09-28 17:48:55.989094
SF43783,2016-05-26,4.1125,2025-09-28 17:48:55.989094
SF43783,2016-05-27,4.095,2025-09-28 17:48:55.989094
SF43783,2016-05-30,4.0975,2025-09-28 17:48:55.989094
SF43783,2016-05-31,4.097,2025-09-28 17:48:55.989094
SF43783,2016-06-01,4.1,2025-09-28 17:48:55.989094
SF43783,2016-06-02,4.0958,2025-09-28 17:48:55.989094
SF43783,2016-06-03,4.0965,2025-09-28 17:48:55.989094
SF43783,2016-06-06,4.0926,2025-09-28 17:48:55.989094
SF43783,2016-06-07,4.0915,2025-09-28 17:48:55.989094
SF43783,2016-06-08,4.0886,2025-09-28 17:48:55.989094
SF43783,2016-06-09,4.0925,2025-09-28 17:48:55.989094
SF43783,2016-06-10,4.0869,2025-09-28 17:48:55.989094
SF43783,2016-06-13,4.095,2025-09-28 17:48:55.989094
SF43783,2016-06-14,4.0986,2025-09-28 17:48:55.989094
SF43783,2016-06-15,4.11,2025-09-28 17:48:55.989094
SF43783,2016-06-16,4.1037,2025-09-28 17:48:55.989094
SF43783,2016-06-17,4.1046,2025-09-28 17:48:55.989094
SF43783,2016-06-20,4.105,2025-09-28 17:48:55.989094
SF43783,2016-06-21,4.1091,2025-09-28 17:48:55.989094
SF43783,2016-06-22,4.11,2025-09-28 17:48:55.989094
SF43783,2016-06-23,4.0995,2025-09-28 17:48:55.989094
SF43783,2016-06-24,4.0995,2025-09-28 17:48:55.989094
SF43783,2016-06-27,4.1042,2025-09-28 17:48:55.989094
SF43783,2016-06-28,4.1185,2025-09-28 17:48:55.989094
SF43783,2016-06-29,4.1131,2025-09-28 17:48:55.989094
SF43783,2016-06-30,4.1116,2025-09-28 17:48:55.989094
SF43783,2016-07-01,4.1138,2025-09-28 17:48:55.989094
SF43783,2016-07-04,4.56,2025-09-28 17:48:55.989094
SF43783,2016-07-05,4.5605,2025-09-28 17:48:55.989094
