date,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,commodity,year,month,fecha_procesamiento,front_month,back_month,contango_3m,contango_6m,spread_m1_m2,spread_m1_m3
2016-05-16,490.0,467.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,SR,2016,5,2025-09-28 18:14:15.994359,490.0,471.0,-3.88,-3.88,-23.0,-19.0
2016-05-17,480.0,467.0,469.0,470.0,470.0,465.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,SR,2016,5,2025-09-28 18:14:15.994359,480.0,469.0,-2.29,-3.12,-13.0,-11.0
2016-05-18,480.0,467.0,469.0,470.0,470.0,465.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,SR,2016,5,2025-09-28 18:14:15.994359,480.0,469.0,-2.29,-3.12,-13.0,-11.0
2016-05-19,480.0,455.0,455.0,469.0,469.0,465.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,SR,2016,5,2025-09-28 18:14:15.994359,480.0,455.0,-5.21,-3.12,-25.0,-25.0
2016-05-20,475.0,447.0,454.0,454.0,454.0,455.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,SR,2016,5,2025-09-28 18:14:15.994359,475.0,454.0,-4.42,-4.21,-28.0,-21.0
2016-05-23,475.0,446.0,445.0,445.0,445.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,SR,2016,5,2025-09-28 18:14:15.994359,475.0,445.0,-6.32,-5.26,-29.0,-30.0
2016-05-24,475.0,446.0,445.0,445.0,445.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,SR,2016,5,2025-09-28 18:14:15.994359,475.0,445.0,-6.32,-5.26,-29.0,-30.0
2016-05-25,473.0,428.0,431.0,432.0,432.0,442.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,SR,2016,5,2025-09-28 18:14:15.994359,473.0,431.0,-8.88,-6.55,-45.0,-42.0
2016-05-26,475.0,428.0,430.0,432.0,432.0,435.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,SR,2016,5,2025-09-28 18:14:15.994359,475.0,430.0,-9.47,-8.42,-47.0,-45.0
2016-05-27,475.0,428.0,430.0,425.0,425.0,420.0,423.0,421.0,419.0,417.0,415.0,415.0,415.0,415.0,415.0,SR,2016,5,2025-09-28 18:14:15.994359,475.0,430.0,-9.47,-11.58,-47.0,-45.0
2016-05-31,475.57,430.0,430.0,420.0,420.0,418.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,SR,2016,5,2025-09-28 18:14:15.994359,475.57,430.0,-9.58,-12.11,-45.56999999999999,-45.56999999999999
2016-06-01,422.0,422.0,420.0,420.0,418.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,SR,2016,6,2025-09-28 18:14:15.994359,422.0,420.0,-0.47,-1.66,0.0,-2.0
2016-06-02,418.0,419.0,420.0,420.0,418.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,SR,2016,6,2025-09-28 18:14:15.994359,418.0,420.0,0.48,-0.72,1.0,2.0
2016-06-03,413.0,405.0,402.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,SR,2016,6,2025-09-28 18:14:15.994359,413.0,402.0,-2.66,-1.94,-8.0,-11.0
2016-06-06,410.0,405.0,402.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,SR,2016,6,2025-09-28 18:14:15.994359,410.0,402.0,-1.95,-1.22,-5.0,-8.0
2016-06-07,405.0,405.0,402.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,SR,2016,6,2025-09-28 18:14:15.994359,405.0,402.0,-0.74,0.0,0.0,-3.0
2016-06-08,405.0,396.0,395.0,396.0,397.0,399.0,395.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,405.0,395.0,-2.47,-1.48,-9.0,-10.0
2016-06-09,405.0,396.0,395.0,396.0,397.0,399.0,395.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,405.0,395.0,-2.47,-1.48,-9.0,-10.0
2016-06-10,403.0,391.0,389.5,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,389.5,-3.35,-2.23,-12.0,-13.5
2016-06-13,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-14,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-15,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-16,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-17,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-20,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-21,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-22,403.0,395.0,390.0,391.0,392.0,394.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,390.0,-3.23,-2.23,-8.0,-13.0
2016-06-23,403.0,395.0,388.5,389.5,390.5,392.5,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,403.0,388.5,-3.6,-2.61,-8.0,-14.5
2016-06-24,402.0,394.0,388.5,389.5,390.5,392.5,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,402.0,388.5,-3.36,-2.36,-8.0,-13.5
2016-06-27,401.0,394.0,388.5,389.5,390.5,392.5,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,401.0,388.5,-3.12,-2.12,-7.0,-12.5
2016-06-28,401.0,394.0,388.0,389.0,390.0,392.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,401.0,388.0,-3.24,-2.24,-7.0,-13.0
2016-06-29,401.0,394.0,384.0,389.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,401.0,384.0,-4.24,-2.74,-7.0,-17.0
2016-06-30,398.59,394.0,381.5,389.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,6,2025-09-28 18:14:15.994359,398.59,381.5,-4.29,-2.16,-4.589999999999975,-17.089999999999975
2016-07-01,391.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,391.0,393.0,0.51,-0.26,1.0,2.0
2016-07-04,390.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,390.0,393.0,0.77,0.0,2.0,3.0
2016-07-05,390.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,390.0,393.0,0.77,0.0,2.0,3.0
2016-07-06,389.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,389.0,393.0,1.03,0.26,3.0,4.0
2016-07-07,389.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,389.0,393.0,1.03,0.26,3.0,4.0
2016-07-08,385.0,392.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,385.0,393.0,2.08,1.3,7.0,8.0
2016-07-11,378.0,391.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,378.0,393.0,3.97,3.17,13.0,15.0
2016-07-12,381.0,391.0,393.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,393.0,3.15,2.36,10.0,12.0
2016-07-13,381.0,388.0,390.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,2.36,7.0,9.0
2016-07-14,381.0,388.0,390.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,2.36,7.0,9.0
2016-07-15,381.0,388.0,391.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,391.0,2.62,2.36,7.0,10.0
2016-07-18,381.0,388.0,391.0,390.0,390.0,390.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,391.0,2.62,2.36,7.0,10.0
2016-07-19,381.0,388.0,393.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,393.0,3.15,2.36,7.0,12.0
2016-07-20,381.0,388.0,393.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,393.0,3.15,2.36,7.0,12.0
2016-07-21,381.0,388.0,393.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,393.0,3.15,2.36,7.0,12.0
2016-07-22,381.0,388.0,390.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,2.36,7.0,9.0
2016-07-25,381.0,388.0,390.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,3.67,7.0,9.0
2016-07-26,381.0,388.0,390.0,398.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,3.67,7.0,9.0
2016-07-27,381.0,388.0,390.0,398.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,3.67,7.0,9.0
2016-07-28,381.0,388.0,390.0,398.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,7,2025-09-28 18:14:15.994359,381.0,390.0,2.36,3.67,7.0,9.0
2016-07-29,379.69,388.0,390.0,398.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,7,2025-09-28 18:14:15.994359,379.69,390.0,2.72,4.03,8.310000000000002,10.310000000000002
2016-08-01,388.0,390.0,398.0,395.0,397.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,8,2025-09-28 18:14:15.994359,388.0,398.0,2.58,1.8,2.0,10.0
2016-08-02,388.0,390.0,398.0,395.0,397.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,8,2025-09-28 18:14:15.994359,388.0,398.0,2.58,1.8,2.0,10.0
2016-08-03,405.0,399.5,398.0,391.0,391.0,391.0,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,SR,2016,8,2025-09-28 18:14:15.994359,405.0,398.0,-1.73,-3.46,-5.5,-7.0
2016-08-04,398.0,398.0,398.0,393.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,398.0,398.0,0.0,-1.51,0.0,0.0
2016-08-05,398.0,398.0,398.0,396.0,396.0,396.0,394.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,398.0,398.0,0.0,-0.5,0.0,0.0
2016-08-08,394.0,398.0,400.0,400.0,400.0,396.0,394.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,394.0,400.0,1.52,0.51,4.0,6.0
2016-08-09,387.0,398.0,400.0,400.0,400.0,396.0,394.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,387.0,400.0,3.36,2.33,11.0,13.0
2016-08-10,387.0,396.0,397.5,400.0,400.0,396.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,387.0,397.5,2.71,2.33,9.0,10.5
2016-08-11,387.0,396.0,397.5,399.0,399.0,396.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,387.0,397.5,2.71,2.33,9.0,10.5
2016-08-12,387.0,390.0,397.5,399.0,397.0,396.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,387.0,397.5,2.71,2.33,3.0,10.5
2016-08-15,387.0,390.0,393.0,393.0,393.0,393.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,387.0,393.0,1.55,1.55,3.0,6.0
2016-08-16,385.0,390.0,393.0,393.0,393.0,393.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,385.0,393.0,2.08,2.08,5.0,8.0
2016-08-17,385.0,390.0,393.0,393.0,393.0,393.0,392.5,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,SR,2016,8,2025-09-28 18:14:15.994359,385.0,393.0,2.08,2.08,5.0,8.0
2016-08-18,385.0,388.0,388.0,388.0,388.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,8,2025-09-28 18:14:15.994359,385.0,388.0,0.78,1.3,3.0,3.0
2016-08-19,384.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.3,4.0,4.0
2016-08-22,384.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.3,4.0,4.0
2016-08-23,384.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.3,4.0,4.0
2016-08-24,384.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.3,4.0,4.0
2016-08-25,384.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.3,4.0,4.0
2016-08-26,384.0,388.0,388.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.04,4.0,4.0
2016-08-30,384.0,388.0,388.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,384.0,388.0,1.04,1.04,4.0,4.0
2016-08-31,381.68,388.0,388.0,388.0,388.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,8,2025-09-28 18:14:15.994359,381.68,388.0,1.66,1.66,6.319999999999993,6.319999999999993
2016-09-01,382.0,382.0,386.0,386.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,9,2025-09-28 18:14:15.994359,382.0,386.0,1.05,1.57,0.0,4.0
2016-09-02,382.0,382.0,386.0,386.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,9,2025-09-28 18:14:15.994359,382.0,386.0,1.05,1.57,0.0,4.0
2016-09-05,382.0,382.0,386.0,382.0,388.0,388.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,9,2025-09-28 18:14:15.994359,382.0,386.0,1.05,1.57,0.0,4.0
2016-09-06,382.0,382.0,385.0,380.0,387.0,387.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,SR,2016,9,2025-09-28 18:14:15.994359,382.0,385.0,0.79,1.31,0.0,3.0
2016-09-07,382.0,382.0,384.0,380.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,SR,2016,9,2025-09-28 18:14:15.994359,382.0,384.0,0.52,0.79,0.0,2.0
2016-09-08,380.0,380.0,380.0,380.0,382.0,383.0,384.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,SR,2016,9,2025-09-28 18:14:15.994359,380.0,380.0,0.0,0.79,0.0,0.0
2016-09-09,380.0,380.0,380.0,380.0,381.0,381.0,381.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,SR,2016,9,2025-09-28 18:14:15.994359,380.0,380.0,0.0,0.26,0.0,0.0
2016-09-12,380.0,379.0,379.0,379.0,380.0,380.0,380.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,SR,2016,9,2025-09-28 18:14:15.994359,380.0,379.0,-0.26,0.0,-1.0,-1.0
2016-09-13,380.0,378.0,378.0,378.0,379.0,379.0,380.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,SR,2016,9,2025-09-28 18:14:15.994359,380.0,378.0,-0.53,-0.26,-2.0,-2.0
2016-09-14,375.0,372.0,375.0,377.0,379.0,379.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,9,2025-09-28 18:14:15.994359,375.0,375.0,0.0,1.07,-3.0,0.0
2016-09-15,375.0,372.0,372.5,372.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,SR,2016,9,2025-09-28 18:14:15.994359,375.0,372.5,-0.67,-0.27,-3.0,-2.5
2016-09-16,372.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,SR,2016,9,2025-09-28 18:14:15.994359,372.0,365.0,-1.88,-1.88,-7.0,-7.0
2016-09-19,372.0,364.0,364.0,364.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,SR,2016,9,2025-09-28 18:14:15.994359,372.0,364.0,-2.15,-1.88,-8.0,-8.0
2016-09-20,372.0,362.0,362.0,362.0,364.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,SR,2016,9,2025-09-28 18:14:15.994359,372.0,362.0,-2.69,-1.88,-10.0,-10.0
2016-09-21,370.0,362.0,362.0,365.0,366.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,SR,2016,9,2025-09-28 18:14:15.994359,370.0,362.0,-2.16,-1.35,-8.0,-8.0
2016-09-22,370.0,365.0,365.0,365.0,366.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,SR,2016,9,2025-09-28 18:14:15.994359,370.0,365.0,-1.35,-1.35,-5.0,-5.0
2016-09-23,370.0,371.5,370.0,370.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,SR,2016,9,2025-09-28 18:14:15.994359,370.0,370.0,0.0,-1.08,1.5,0.0
2016-09-26,370.0,371.5,370.0,370.0,369.0,369.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,SR,2016,9,2025-09-28 18:14:15.994359,370.0,370.0,0.0,-0.27,1.5,0.0
2016-09-27,372.0,371.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,9,2025-09-28 18:14:15.994359,372.0,370.0,-0.54,-0.54,-0.5,-2.0
2016-09-28,371.0,371.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,9,2025-09-28 18:14:15.994359,371.0,370.0,-0.27,-0.27,0.5,-1.0
2016-09-29,370.0,371.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,9,2025-09-28 18:14:15.994359,370.0,370.0,0.0,0.0,1.5,0.0
2016-09-30,374.23,371.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,9,2025-09-28 18:14:15.994359,374.23,370.0,-1.13,-1.13,-2.730000000000018,-4.230000000000018
2016-10-03,369.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,370.0,0.27,0.27,1.0,1.0
2016-10-04,369.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,370.0,0.27,0.27,1.0,1.0
2016-10-05,369.0,370.0,370.0,369.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,370.0,0.27,0.27,1.0,1.0
2016-10-06,369.0,370.0,370.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,370.0,0.27,1.08,1.0,1.0
2016-10-07,369.0,377.0,384.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,384.0,4.07,2.98,8.0,15.0
2016-10-10,369.0,382.0,382.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,2.98,13.0,13.0
2016-10-11,369.0,382.0,382.0,384.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,2.98,13.0,13.0
2016-10-12,369.0,382.0,382.0,384.0,382.0,382.0,382.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,3.52,13.0,13.0
2016-10-13,369.0,382.0,382.0,384.0,382.0,382.0,382.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,3.52,13.0,13.0
2016-10-14,369.0,382.0,382.0,384.0,382.0,382.0,382.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,3.52,13.0,13.0
2016-10-17,369.0,382.0,382.0,384.0,382.0,382.0,382.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,382.0,3.52,3.52,13.0,13.0
2016-10-18,369.0,390.0,390.0,388.0,386.0,386.0,386.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,SR,2016,10,2025-09-28 18:14:15.994359,369.0,390.0,5.69,4.61,21.0,21.0
2016-10-19,370.0,390.0,390.0,388.0,387.0,386.0,386.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,SR,2016,10,2025-09-28 18:14:15.994359,370.0,390.0,5.41,4.32,20.0,20.0
2016-10-20,371.0,395.0,398.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,10,2025-09-28 18:14:15.994359,371.0,398.0,7.28,6.47,24.0,27.0
2016-10-21,372.0,398.0,398.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,398.0,6.99,6.18,26.0,26.0
2016-10-24,372.0,397.0,398.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,398.0,6.99,6.18,25.0,26.0
2016-10-25,372.0,397.0,398.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,398.0,6.99,6.18,25.0,26.0
2016-10-26,372.0,395.0,398.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,398.0,6.99,6.18,23.0,26.0
2016-10-27,372.0,402.0,398.0,397.0,396.0,396.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,398.0,6.99,6.45,30.0,26.0
2016-10-28,372.0,402.0,400.0,399.0,399.0,399.0,400.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,SR,2016,10,2025-09-28 18:14:15.994359,372.0,400.0,7.53,7.26,30.0,28.0
